0:shingles2[0],0.0
1:shingles2[0],0.0
2:shingles2[0],0.00684931506849315
3:shingles2[0],0.0
4:shingles2[0],0.0
5:shingles2[0],0.0
6:shingles2[0],0.0
7:shingles2[0],0.012987012987012988
8:shingles2[0],0.0
9:shingles2[0],0.0
10:shingles2[0],0.0
11:shingles2[0],0.030303030303030304
12:shingles2[0],0.0
13:shingles2[0],0.0
14:shingles2[0],0.0
15:shingles2[0],0.0
16:shingles2[0],0.02531645569620253
17:shingles2[0],0.0
18:shingles2[0],0.0
19:shingles2[0],0.021505376344086023
20:shingles2[0],0.0
21:shingles2[0],0.0
22:shingles2[0],0.0
23:shingles2[0],0.03260869565217391
24:shingles2[0],0.0
25:shingles2[0],0.0
26:shingles2[0],0.0
27:shingles2[0],0.0
28:shingles2[0],0.016483516483516484
29:shingles2[0],0.0
30:shingles2[0],0.034482758620689655
31:shingles2[0],0.0
32:shingles2[0],0.0
33:shingles2[0],0.0
34:shingles2[0],0.0
35:shingles2[0],0.0
36:shingles2[0],0.0
37:shingles2[0],0.0
38:shingles2[0],0.0
39:shingles2[0],0.0
40:shingles2[0],0.0
41:shingles2[0],0.0
42:shingles2[0],0.0
43:shingles2[0],0.0
44:shingles2[0],0.006329113924050633
45:shingles2[0],0.0
46:shingles2[0],0.0
47:shingles2[0],0.0
48:shingles2[0],0.0
49:shingles2[0],0.0
50:shingles2[0],0.0
51:shingles2[0],0.0
52:shingles2[0],0.0
53:shingles2[0],0.0
54:shingles2[0],0.0
55:shingles2[0],0.0
56:shingles2[0],0.0
57:shingles2[0],0.0
58:shingles2[0],0.0
59:shingles2[0],0.0
60:shingles2[0],0.0
61:shingles2[0],0.0
62:shingles2[0],0.0
63:shingles2[0],0.0
64:shingles2[0],0.0
65:shingles2[0],0.0
66:shingles2[0],0.0
67:shingles2[0],0.0
68:shingles2[0],0.0
69:shingles2[0],0.04411764705882353
70:shingles2[0],0.0
71:shingles2[0],0.0
72:shingles2[0],0.0
73:shingles2[0],0.0
74:shingles2[0],0.0
75:shingles2[0],0.030303030303030304
76:shingles2[0],0.0
77:shingles2[0],0.0
78:shingles2[0],0.0
79:shingles2[0],0.0
80:shingles2[0],0.0
81:shingles2[0],0.0
82:shingles2[0],0.0
83:shingles2[0],0.0
84:shingles2[0],0.0
85:shingles2[0],0.0
86:shingles2[0],0.0
87:shingles2[0],0.0
88:shingles2[0],0.0
89:shingles2[0],0.0
90:shingles2[0],0.0
91:shingles2[0],0.0
92:shingles2[0],0.0
93:shingles2[0],0.0
94:shingles2[0],0.0
95:shingles2[0],0.0
96:shingles2[0],0.009708737864077669
97:shingles2[0],0.0
98:shingles2[0],0.0
99:shingles2[0],0.04
100:shingles2[0],0.0
101:shingles2[0],0.0
102:shingles2[0],0.0
103:shingles2[0],0.0136986301369863
104:shingles2[0],0.0
105:shingles2[0],0.0
106:shingles2[0],0.0
107:shingles2[0],0.0
108:shingles2[0],0.0
109:shingles2[0],0.0
110:shingles2[0],0.0
111:shingles2[0],0.0
112:shingles2[0],0.0
113:shingles2[0],0.0
114:shingles2[0],0.03
115:shingles2[0],0.0
116:shingles2[0],0.0
117:shingles2[0],0.011363636363636364
118:shingles2[0],0.0
119:shingles2[0],0.0
120:shingles2[0],0.0
121:shingles2[0],0.0
122:shingles2[0],0.0
123:shingles2[0],0.0
124:shingles2[0],0.0
125:shingles2[0],0.0
126:shingles2[0],0.0
127:shingles2[0],0.0
128:shingles2[0],0.0
129:shingles2[0],0.0
130:shingles2[0],0.0
131:shingles2[0],0.0
132:shingles2[0],0.0
133:shingles2[0],0.0
134:shingles2[0],0.0
135:shingles2[0],0.0
136:shingles2[0],0.025
137:shingles2[0],0.0
138:shingles2[0],0.0
139:shingles2[0],0.0
140:shingles2[0],0.0
141:shingles2[0],0.0
142:shingles2[0],0.0
143:shingles2[0],0.0
144:shingles2[0],0.0
145:shingles2[0],0.0
146:shingles2[0],0.0
147:shingles2[0],0.016853932584269662
148:shingles2[0],0.0
149:shingles2[0],0.0
150:shingles2[0],0.020689655172413793
151:shingles2[0],0.0
152:shingles2[0],0.0
153:shingles2[0],0.009259259259259259
154:shingles2[0],0.0
155:shingles2[0],0.0
156:shingles2[0],0.0
157:shingles2[0],0.0
158:shingles2[0],0.0
159:shingles2[0],0.0
160:shingles2[0],0.0
161:shingles2[0],0.0
162:shingles2[0],0.02531645569620253
163:shingles2[0],0.0
164:shingles2[0],0.0
165:shingles2[0],0.0
166:shingles2[0],0.0
167:shingles2[0],0.0
168:shingles2[0],0.0
169:shingles2[0],0.0
170:shingles2[0],0.0
171:shingles2[0],0.0
172:shingles2[0],0.0
173:shingles2[0],0.0
174:shingles2[0],0.0
175:shingles2[0],0.0
176:shingles2[0],0.0
177:shingles2[0],0.0
178:shingles2[0],0.0
179:shingles2[0],0.0
180:shingles2[0],0.0
181:shingles2[0],0.0
182:shingles2[0],0.0
183:shingles2[0],0.0
184:shingles2[0],0.04395604395604396
185:shingles2[0],0.0
186:shingles2[0],0.0
187:shingles2[0],0.0
188:shingles2[0],0.0
189:shingles2[0],0.0
190:shingles2[0],0.0
191:shingles2[0],0.0
192:shingles2[0],0.0
193:shingles2[0],0.0
194:shingles2[0],0.0
195:shingles2[0],0.0
196:shingles2[0],0.0
197:shingles2[0],0.0
198:shingles2[0],0.0
199:shingles2[0],0.0
200:shingles2[0],0.0
201:shingles2[0],0.0
202:shingles2[0],0.0
203:shingles2[0],0.0
204:shingles2[0],0.018691588785046728
205:shingles2[0],0.0
206:shingles2[0],0.0
207:shingles2[0],0.0
208:shingles2[0],0.0
209:shingles2[0],0.0
210:shingles2[0],0.0
211:shingles2[0],0.0
212:shingles2[0],0.0
213:shingles2[0],0.0
214:shingles2[0],0.0410958904109589
215:shingles2[0],0.023809523809523808
216:shingles2[0],0.0
217:shingles2[0],0.0
218:shingles2[0],0.0
219:shingles2[0],0.0
220:shingles2[0],0.0
221:shingles2[0],0.0
222:shingles2[0],0.0
223:shingles2[0],0.0
224:shingles2[0],0.0
225:shingles2[0],0.0
226:shingles2[0],0.0
227:shingles2[0],0.0
228:shingles2[0],0.0
229:shingles2[0],0.0
230:shingles2[0],0.0
231:shingles2[0],0.0
232:shingles2[0],0.0
233:shingles2[0],0.0
234:shingles2[0],0.0
235:shingles2[0],0.0
236:shingles2[0],0.0
237:shingles2[0],0.0
238:shingles2[0],0.0
239:shingles2[0],0.0
240:shingles2[0],0.0
241:shingles2[0],0.0
242:shingles2[0],0.0
243:shingles2[0],0.0
244:shingles2[0],0.0
245:shingles2[0],0.0
246:shingles2[0],0.0
247:shingles2[0],0.0
248:shingles2[0],0.0
249:shingles2[0],0.0
250:shingles2[0],0.0
251:shingles2[0],0.016129032258064516
252:shingles2[0],0.0
253:shingles2[0],0.0
254:shingles2[0],0.0
255:shingles2[0],0.02912621359223301
256:shingles2[0],0.0
257:shingles2[0],0.0
258:shingles2[0],0.0
259:shingles2[0],0.0
260:shingles2[0],0.0
261:shingles2[0],0.0
262:shingles2[0],0.0
263:shingles2[0],0.0
264:shingles2[0],0.0
265:shingles2[0],0.0
266:shingles2[0],0.0
267:shingles2[0],0.028169014084507043
268:shingles2[0],0.0
269:shingles2[0],0.0
270:shingles2[0],0.0
271:shingles2[0],0.0
272:shingles2[0],0.0
273:shingles2[0],0.0
274:shingles2[0],0.0
275:shingles2[0],0.017857142857142856
276:shingles2[0],0.0
277:shingles2[0],0.0
278:shingles2[0],0.0
279:shingles2[0],0.0
280:shingles2[0],0.0
281:shingles2[0],0.0
282:shingles2[0],0.0
283:shingles2[0],0.017699115044247787
284:shingles2[0],0.0
285:shingles2[0],0.0
286:shingles2[0],0.02666666666666667
287:shingles2[0],0.0
288:shingles2[0],0.0
289:shingles2[0],0.0
290:shingles2[0],0.0
291:shingles2[0],0.0
292:shingles2[0],0.0
293:shingles2[0],0.0
294:shingles2[0],0.0
295:shingles2[0],0.0
296:shingles2[0],0.0
297:shingles2[0],0.0
298:shingles2[0],0.0
299:shingles2[0],0.0
300:shingles2[0],0.0
301:shingles2[0],0.0
302:shingles2[0],0.0
303:shingles2[0],0.0
304:shingles2[0],0.0
305:shingles2[0],0.015151515151515152
306:shingles2[0],0.0
307:shingles2[0],0.0
308:shingles2[0],0.0
309:shingles2[0],0.0
310:shingles2[0],0.0
311:shingles2[0],0.0
312:shingles2[0],0.0
313:shingles2[0],0.0
314:shingles2[0],0.0
315:shingles2[0],0.0
316:shingles2[0],0.0
317:shingles2[0],0.0
318:shingles2[0],0.0
319:shingles2[0],0.0
320:shingles2[0],0.0
321:shingles2[0],0.0
322:shingles2[0],0.0
323:shingles2[0],0.0
324:shingles2[0],0.0
325:shingles2[0],0.0
326:shingles2[0],0.012658227848101266
327:shingles2[0],0.0
328:shingles2[0],0.0
329:shingles2[0],0.0
330:shingles2[0],0.0
331:shingles2[0],0.0
332:shingles2[0],0.0
333:shingles2[0],0.0
334:shingles2[0],0.0
335:shingles2[0],0.0
336:shingles2[0],0.0
337:shingles2[0],0.0
338:shingles2[0],0.0
339:shingles2[0],0.0
340:shingles2[0],0.0
341:shingles2[0],0.0
342:shingles2[0],0.0
343:shingles2[0],0.0
344:shingles2[0],0.0
345:shingles2[0],0.0
346:shingles2[0],0.0
347:shingles2[0],0.0
348:shingles2[0],0.0
349:shingles2[0],0.0
350:shingles2[0],0.0
351:shingles2[0],0.0
352:shingles2[0],0.0
353:shingles2[0],0.0
354:shingles2[0],0.0
355:shingles2[0],0.0
356:shingles2[0],0.0
357:shingles2[0],0.0
358:shingles2[0],0.0
359:shingles2[0],0.0
360:shingles2[0],0.0
361:shingles2[0],0.0
362:shingles2[0],0.0
363:shingles2[0],0.0
364:shingles2[0],0.0
365:shingles2[0],0.0
366:shingles2[0],0.0
367:shingles2[0],0.0
368:shingles2[0],0.0
369:shingles2[0],0.0
370:shingles2[0],0.0
371:shingles2[0],0.0
372:shingles2[0],0.0
373:shingles2[0],0.0
374:shingles2[0],0.0
375:shingles2[0],0.0
376:shingles2[0],0.0
377:shingles2[0],0.0
378:shingles2[0],0.0
379:shingles2[0],0.0
380:shingles2[0],0.0
381:shingles2[0],0.0
382:shingles2[0],0.0
383:shingles2[0],0.0
384:shingles2[0],0.0
385:shingles2[0],0.0
386:shingles2[0],0.011111111111111112
387:shingles2[0],0.0
388:shingles2[0],0.0
389:shingles2[0],0.0
390:shingles2[0],0.0
391:shingles2[0],0.0
392:shingles2[0],0.0
393:shingles2[0],0.0
394:shingles2[0],0.0
395:shingles2[0],0.0
396:shingles2[0],0.0
397:shingles2[0],0.0
398:shingles2[0],0.0
399:shingles2[0],0.0
400:shingles2[0],0.0
401:shingles2[0],0.0
402:shingles2[0],0.0
403:shingles2[0],0.0
404:shingles2[0],0.0
405:shingles2[0],0.0
406:shingles2[0],0.0
407:shingles2[0],0.0
408:shingles2[0],0.0
409:shingles2[0],0.0
410:shingles2[0],0.0
411:shingles2[0],0.0
412:shingles2[0],0.0
413:shingles2[0],0.0
414:shingles2[0],0.0
415:shingles2[0],0.0
416:shingles2[0],0.0
417:shingles2[0],0.0
418:shingles2[0],0.0
419:shingles2[0],0.013157894736842105
420:shingles2[0],0.0
421:shingles2[0],0.03278688524590164
422:shingles2[0],0.0
423:shingles2[0],0.0
424:shingles2[0],0.0
425:shingles2[0],0.0
426:shingles2[0],0.0
427:shingles2[0],0.024096385542168676
428:shingles2[0],0.0
429:shingles2[0],0.0
430:shingles2[0],0.0
431:shingles2[0],0.0
432:shingles2[0],0.0
433:shingles2[0],0.0
434:shingles2[0],0.0
435:shingles2[0],0.0
436:shingles2[0],0.0
437:shingles2[0],0.0
438:shingles2[0],0.0
439:shingles2[0],0.0
440:shingles2[0],0.0
441:shingles2[0],0.0
442:shingles2[0],0.0
443:shingles2[0],0.0
444:shingles2[0],0.0
445:shingles2[0],0.0
446:shingles2[0],0.0
447:shingles2[0],0.0297029702970297
448:shingles2[0],0.0
449:shingles2[0],0.0
450:shingles2[0],0.0
451:shingles2[0],0.0
452:shingles2[0],0.0
453:shingles2[0],0.0
454:shingles2[0],0.0
455:shingles2[0],0.0
456:shingles2[0],0.0
457:shingles2[0],0.0
458:shingles2[0],0.0
459:shingles2[0],0.0
460:shingles2[0],0.0
461:shingles2[0],0.0
462:shingles2[0],0.0
463:shingles2[0],0.037037037037037035
464:shingles2[0],0.0
465:shingles2[0],0.0
466:shingles2[0],0.0
467:shingles2[0],0.023529411764705882
468:shingles2[0],0.0
469:shingles2[0],0.0
470:shingles2[0],0.0
471:shingles2[0],0.0
472:shingles2[0],0.0
473:shingles2[0],0.0
474:shingles2[0],0.0
475:shingles2[0],0.0
476:shingles2[0],0.0
477:shingles2[0],0.0
478:shingles2[0],0.0
479:shingles2[0],0.0
480:shingles2[0],0.0
481:shingles2[0],0.0
482:shingles2[0],0.0
483:shingles2[0],0.0
484:shingles2[0],0.0
485:shingles2[0],0.0
486:shingles2[0],0.0
487:shingles2[0],0.0
488:shingles2[0],0.0
489:shingles2[0],0.0
490:shingles2[0],0.0
491:shingles2[0],0.0
492:shingles2[0],0.0
493:shingles2[0],0.028169014084507043
494:shingles2[0],0.0
495:shingles2[0],0.0
496:shingles2[0],0.0
497:shingles2[0],0.0
498:shingles2[0],0.0
499:shingles2[0],0.0
500:shingles2[0],0.0
501:shingles2[0],0.0
502:shingles2[0],0.0
503:shingles2[0],0.0
504:shingles2[0],0.0
505:shingles2[0],0.0
506:shingles2[0],0.0
507:shingles2[0],0.0
508:shingles2[0],0.0
509:shingles2[0],0.0
510:shingles2[0],0.0
511:shingles2[0],0.0
512:shingles2[0],0.0
513:shingles2[0],0.0
514:shingles2[0],0.0
515:shingles2[0],0.0
516:shingles2[0],0.0
517:shingles2[0],0.0
518:shingles2[0],0.0
519:shingles2[0],0.0
520:shingles2[0],0.0
